"@timestamp","process.command_line","process.executable","process.working_directory","process.pid","process.parent.pid","process.user.id"
"Nov 1, 2023 @ 16:58:38.710","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1798906,1798902,0
"Nov 1, 2023 @ 16:58:38.710","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1798904,1798902,0
"Nov 1, 2023 @ 16:58:38.710","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1798911,1798909,0
"Nov 1, 2023 @ 16:58:38.710","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1798913,1798902,0
"Nov 1, 2023 @ 16:58:38.710","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1798915,1798902,0
"Nov 1, 2023 @ 16:58:38.710","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1798912,1798902,0
"Nov 1, 2023 @ 16:58:38.710","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1798903,1798902,0
"Nov 1, 2023 @ 16:58:38.710","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1798914,1798902,0
"Nov 1, 2023 @ 16:58:08.544","hostname -f","/usr/bin/hostname","""/""",1798901,672,0
"Nov 1, 2023 @ 16:57:48.505","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1798895,1798894,0
"Nov 1, 2023 @ 16:57:48.505","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1798891,1798887,0
"Nov 1, 2023 @ 16:57:48.505","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1798892,1798891,0
"Nov 1, 2023 @ 16:57:48.505","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1798898,1798887,0
"Nov 1, 2023 @ 16:57:48.505","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1798888,1798887,0
"Nov 1, 2023 @ 16:57:48.505","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1798889,1798887,0
"Nov 1, 2023 @ 16:57:48.505","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1798896,1798894,0
"Nov 1, 2023 @ 16:57:48.505","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1798887,500,0
"Nov 1, 2023 @ 16:57:48.505","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1798897,1798887,0
"Nov 1, 2023 @ 16:57:48.505","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1798899,1798887,0
"Nov 1, 2023 @ 16:57:48.505","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1798900,1798887,0
"Nov 1, 2023 @ 16:57:18.468","hostname -f","/usr/bin/hostname","""/""",1798885,672,0
"Nov 1, 2023 @ 16:56:48.429","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1798883,1798871,0
"Nov 1, 2023 @ 16:56:48.429","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1798881,1798871,0
"Nov 1, 2023 @ 16:56:48.429","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1798872,1798871,0
"Nov 1, 2023 @ 16:56:48.429","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1798882,1798871,0
"Nov 1, 2023 @ 16:56:48.429","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1798873,1798871,0
"Nov 1, 2023 @ 16:56:48.429","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1798871,500,0
"Nov 1, 2023 @ 16:56:48.429","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1798879,1798878,0
"Nov 1, 2023 @ 16:56:48.429","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1798876,1798875,0
"Nov 1, 2023 @ 16:56:48.429","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1798880,1798878,0
"Nov 1, 2023 @ 16:56:48.429","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1798884,1798871,0
"Nov 1, 2023 @ 16:56:48.429","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1798875,1798871,0
"Nov 1, 2023 @ 16:56:08.393","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1798860,1798856,0
"Nov 1, 2023 @ 16:56:08.393","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1798861,1798860,0
"Nov 1, 2023 @ 16:56:08.393","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1798858,1798856,0
"Nov 1, 2023 @ 16:56:08.393","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1798868,1798856,0
"Nov 1, 2023 @ 16:56:08.393","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1798864,1798863,0
"Nov 1, 2023 @ 16:56:08.393","hostname -f","/usr/bin/hostname","""/""",1798870,672,0
"Nov 1, 2023 @ 16:56:08.393","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1798857,1798856,0
"Nov 1, 2023 @ 16:56:08.393","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1798866,1798856,0
"Nov 1, 2023 @ 16:56:08.393","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1798867,1798856,0
"Nov 1, 2023 @ 16:56:08.393","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1798869,1798856,0
"Nov 1, 2023 @ 16:56:08.393","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1798856,500,0
"Nov 1, 2023 @ 16:56:08.393","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1798865,1798863,0
"Nov 1, 2023 @ 16:55:28.361","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1798852,1798841,0
"Nov 1, 2023 @ 16:55:28.361","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1798841,500,0
"Nov 1, 2023 @ 16:55:28.361","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1798842,1798841,0
"Nov 1, 2023 @ 16:55:28.361","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1798849,1798848,0
"Nov 1, 2023 @ 16:55:28.361","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1798854,1798841,0
"Nov 1, 2023 @ 16:55:28.361","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1798851,1798841,0
"Nov 1, 2023 @ 16:55:28.361","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1798846,1798845,0
"Nov 1, 2023 @ 16:55:28.361","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1798853,1798841,0
"Nov 1, 2023 @ 16:55:28.361","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1798843,1798841,0
"Nov 1, 2023 @ 16:55:28.361","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1798845,1798841,0
"Nov 1, 2023 @ 16:55:28.361","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1798850,1798848,0
"Nov 1, 2023 @ 16:55:18.298","hostname -f","/usr/bin/hostname","""/""",1798840,672,0
"Nov 1, 2023 @ 16:54:48.264","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1798825,500,0
"Nov 1, 2023 @ 16:54:48.264","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1798836,1798825,0
"Nov 1, 2023 @ 16:54:48.264","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1798826,1798825,0
"Nov 1, 2023 @ 16:54:48.264","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1798830,1798829,0
"Nov 1, 2023 @ 16:54:48.264","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1798833,1798832,0
"Nov 1, 2023 @ 16:54:48.264","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1798834,1798832,0
"Nov 1, 2023 @ 16:54:48.264","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1798829,1798825,0
"Nov 1, 2023 @ 16:54:48.264","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1798835,1798825,0
"Nov 1, 2023 @ 16:54:48.264","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1798827,1798825,0
"Nov 1, 2023 @ 16:54:48.264","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1798837,1798825,0
"Nov 1, 2023 @ 16:54:48.264","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1798838,1798825,0
"Nov 1, 2023 @ 16:54:08.210","hostname -f","/usr/bin/hostname","""/""",1798824,672,0
"Nov 1, 2023 @ 16:53:58.146","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1798823,1798810,0
"Nov 1, 2023 @ 16:53:58.146","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1798812,1798810,0
"Nov 1, 2023 @ 16:53:58.146","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1798818,1798817,0
"Nov 1, 2023 @ 16:53:58.146","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1798811,1798810,0
"Nov 1, 2023 @ 16:53:58.146","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1798815,1798814,0
"Nov 1, 2023 @ 16:53:58.146","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1798814,1798810,0
"Nov 1, 2023 @ 16:53:58.146","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1798821,1798810,0
"Nov 1, 2023 @ 16:53:58.146","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1798810,500,0
"Nov 1, 2023 @ 16:53:58.146","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1798819,1798817,0
"Nov 1, 2023 @ 16:53:58.146","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1798822,1798810,0
"Nov 1, 2023 @ 16:53:58.146","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1798820,1798810,0
"Nov 1, 2023 @ 16:53:18.099","hostname -f","/usr/bin/hostname","""/""",1798809,672,0
"Nov 1, 2023 @ 16:53:08.070","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1798797,1798795,0
"Nov 1, 2023 @ 16:53:08.070","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1798807,1798795,0
"Nov 1, 2023 @ 16:53:08.070","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1798795,500,0
"Nov 1, 2023 @ 16:53:08.070","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1798806,1798795,0
"Nov 1, 2023 @ 16:53:08.070","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1798804,1798802,0
"Nov 1, 2023 @ 16:53:08.070","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1798803,1798802,0
"Nov 1, 2023 @ 16:53:08.070","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1798805,1798795,0
"Nov 1, 2023 @ 16:53:08.070","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1798799,1798795,0
"Nov 1, 2023 @ 16:53:08.070","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1798796,1798795,0
"Nov 1, 2023 @ 16:53:08.070","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1798800,1798799,0
"Nov 1, 2023 @ 16:53:08.070","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1798808,1798795,0
"Nov 1, 2023 @ 16:52:28.039","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1798791,1798781,0
"Nov 1, 2023 @ 16:52:28.039","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1798783,1798781,0
"Nov 1, 2023 @ 16:52:28.039","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1798786,1798785,0
"Nov 1, 2023 @ 16:52:28.039","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1798781,500,0
"Nov 1, 2023 @ 16:52:28.039","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1798785,1798781,0
"Nov 1, 2023 @ 16:52:28.039","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1798793,1798781,0
"Nov 1, 2023 @ 16:52:28.039","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1798794,1798781,0
"Nov 1, 2023 @ 16:52:28.039","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1798792,1798781,0
"Nov 1, 2023 @ 16:52:28.039","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1798782,1798781,0
"Nov 1, 2023 @ 16:52:28.039","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1798789,1798788,0
"Nov 1, 2023 @ 16:52:28.039","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1798790,1798788,0
"Nov 1, 2023 @ 16:52:08.011","hostname -f","/usr/bin/hostname","""/""",1798780,672,0
"Nov 1, 2023 @ 16:51:37.978","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1798776,1798766,0
"Nov 1, 2023 @ 16:51:37.978","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1798778,1798766,0
"Nov 1, 2023 @ 16:51:37.978","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1798767,1798766,0
"Nov 1, 2023 @ 16:51:37.978","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1798768,1798766,0
"Nov 1, 2023 @ 16:51:37.978","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1798777,1798766,0
"Nov 1, 2023 @ 16:51:37.978","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1798766,500,0
"Nov 1, 2023 @ 16:51:37.978","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1798775,1798773,0
"Nov 1, 2023 @ 16:51:37.978","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1798779,1798766,0
"Nov 1, 2023 @ 16:51:37.978","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1798771,1798770,0
"Nov 1, 2023 @ 16:51:37.978","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1798774,1798773,0
"Nov 1, 2023 @ 16:51:37.978","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1798770,1798766,0
"Nov 1, 2023 @ 16:51:17.918","hostname -f","/usr/bin/hostname","""/""",1798765,672,0
"Nov 1, 2023 @ 16:50:47.882","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1798754,1798750,0
"Nov 1, 2023 @ 16:50:47.882","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1798755,1798754,0
"Nov 1, 2023 @ 16:50:47.882","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1798763,1798750,0
"Nov 1, 2023 @ 16:50:47.882","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1798750,500,0
"Nov 1, 2023 @ 16:50:47.882","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1798758,1798757,0
"Nov 1, 2023 @ 16:50:47.882","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1798752,1798750,0
"Nov 1, 2023 @ 16:50:47.882","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1798761,1798750,0
"Nov 1, 2023 @ 16:50:47.882","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1798762,1798750,0
"Nov 1, 2023 @ 16:50:47.882","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1798759,1798757,0
"Nov 1, 2023 @ 16:50:47.882","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1798760,1798750,0
"Nov 1, 2023 @ 16:50:47.882","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1798751,1798750,0
"Nov 1, 2023 @ 16:50:17.845","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1798737,1798735,0
"Nov 1, 2023 @ 16:50:17.845","hostname -f","/usr/bin/hostname","""/""",1798749,672,0
"Nov 1, 2023 @ 16:50:17.845","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1798735,500,0
"Nov 1, 2023 @ 16:50:17.845","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1798747,1798735,0
"Nov 1, 2023 @ 16:50:17.845","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1798743,1798742,0
"Nov 1, 2023 @ 16:50:17.845","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1798748,1798735,0
"Nov 1, 2023 @ 16:50:17.845","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1798736,1798735,0
"Nov 1, 2023 @ 16:50:17.845","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1798740,1798739,0
"Nov 1, 2023 @ 16:50:17.845","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1798745,1798735,0
"Nov 1, 2023 @ 16:50:17.845","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1798739,1798735,0
"Nov 1, 2023 @ 16:50:17.845","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1798744,1798742,0
"Nov 1, 2023 @ 16:50:17.845","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1798746,1798735,0
"Nov 1, 2023 @ 16:49:27.809","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1798725,1798724,0
"Nov 1, 2023 @ 16:49:27.809","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1798722,1798720,0
"Nov 1, 2023 @ 16:49:27.809","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1798730,1798720,0
"Nov 1, 2023 @ 16:49:27.809","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1798732,1798720,0
"Nov 1, 2023 @ 16:49:27.809","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1798720,500,0
"Nov 1, 2023 @ 16:49:27.809","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1798733,1798720,0
"Nov 1, 2023 @ 16:49:27.809","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1798729,1798727,0
"Nov 1, 2023 @ 16:49:27.809","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1798724,1798720,0
"Nov 1, 2023 @ 16:49:27.809","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1798728,1798727,0
"Nov 1, 2023 @ 16:49:27.809","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1798731,1798720,0
"Nov 1, 2023 @ 16:49:27.809","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1798721,1798720,0
"Nov 1, 2023 @ 16:49:17.774","hostname -f","/usr/bin/hostname","""/""",1798719,672,0
"Nov 1, 2023 @ 16:48:47.731","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1798717,1798705,0
"Nov 1, 2023 @ 16:48:47.731","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1798715,1798705,0
